domain_url,contacts,socials,category,tagline_or_description,logo_url,state,shopify_score,india_score
https://malinishop.com,"{""emails"": [""info@malinishop.com""], ""phones"": [""+919650162949""]}","{""instagram"": ""https://instagram.com/maliniworld"", ""facebook"": ""https://facebook.com/malinishop"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@malinishop""}",Fashion,"Italian-Indian artisan fashion: hand block print cotton kaftans, shirts, scarves and home textiles made in India. Free shipping to Europe and the USA.",https://malinishop.com/cdn/shop/files/MALINI_Logo_Definitivo__Horizontal_Color_1.png?v=1712897380&width=500,Rajasthan,11,15
https://maniarajewels.com,"{""emails"": [""maniarajewels@gmail.com""], ""phones"": [""+916350296867""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Jewellery,"Shop personalized jewellery online in India. Custom name necklaces, engraved bracelets, brooches & cufflinks handcrafted in Jaipur with 925 sterling silver. Free shipping, COD available.",https://maniarajewels.com/cdn/shop/files/Maniara_Jewels.png,Rajasthan,11,14
https://mantara.in,"{""emails"": [], ""phones"": [""+916362374184"", ""+917411793339""]}","{""instagram"": ""https://instagram.com/mantaraindia"", ""facebook"": null, ""twitter"": null, ""linkedin"": ""https://linkedin.com/company/mantara-in"", ""youtube"": null}",Furniture,"Enhance your home with MANTARA's exclusive hardware, blending brass, marble, crystals, leather, and wood to elevate doors, wardrobes, drawers, and kitchens.",https://www.mantara.in/cdn/shop/files/Main_Logo_White_HQ-09_0b2106d6-e6ad-416d-8960-1899c0b1225d.png?v=1706513578&width=4308,Karnataka,12,14
https://marketscout.store,"{""emails"": [""marketscout.shop@gmail.com""], ""phones"": [""+917618739556""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Kids & Baby,,,Karnataka,12,14
https://maths.ifasonline.com,"{""emails"": [""admin@ifasonline.com""], ""phones"": [""+917058673157"", ""+919172266888""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Women's Apparel,"Phone number: +91-9172266888 Email: admin@ifasonline.com Physical address: Shivranjan Tower, 2nd Floor,, Someshwar Wadi Rd, near Rajwada Hotel, In front of Pawana sahkari Bank, Someshwarwadi, Pashan, 411008 PUNE MH, India",https://maths.ifasonline.com/cdn/shop/files/logo.a2448699b056350580eb_1.png?v=1725283449&width=500,Maharashtra,12,14
https://matr.in,"{""emails"": [""contact@matr.in""], ""phones"": [""+919897487488""]}","{""instagram"": ""https://instagram.com/matr.lifestyle"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@MATRLifestyle""}",Footwear,"MATR LIFESTYLE PRIVATE LIMITEDH. No-9 Man Vihar, Shamshabad Road, AgraAgra UTTAR PRADESHIndia 282001",https://matr.in/cdn/shop/files/Matr_logo_white.png?v=1757848193&width=500,Uttar Pradesh,12,13
https://matrut.com,"{""emails"": [], ""phones"": [""+919811258734""]}","{""instagram"": ""https://instagram.com/matrut.official"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@matrut.official""}",Women's Apparel,"A festive dressing studio curated for selective wardrobes and repeat value, thoughtfully aligning occasion and presence for every meaningful moment.",https://matrut.com/cdn/shop/files/Matrut_logo_1_0dcf8e43-b3b0-45a6-ac13-661f4c3a4812.png?v=1752309077&width=500,,12,8
https://mayrahomes.co.in,"{""emails"": [""mayrahomes.co@gmail.com"", ""support@mayrahomes.co.in""], ""phones"": [""+919238077121""]}","{""instagram"": ""https://instagram.com/mayradecorindia"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Home Decor,"Discover premium wall art, mirrors, and home decor at Mayra Homes. Shop curated abstract, figurative & vintage collections. Free shipping available. Based in Indore.",https://mayrahomes.co.in/cdn/shop/files/4_7b72c123-58e2-4e43-8005-006301a12058.png?v=1774972184&width=500,Madhya Pradesh,12,18
https://maysacollections.com,"{""emails"": [""maysacollections.com@gmail.com""], ""phones"": [""+918879845751"", ""+918976393761"", ""+919867835871""]}","{""instagram"": ""https://instagram.com/maysacollection6125"", ""facebook"": ""https://facebook.com/maysacollections"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@MAYSACOLLECTIONS""}",Food & Beverage,"Maysa Collections – Mumbai’s trusted women’s clothing store since 2013. Shop premium cordsets, Pakistani suits, Karachi embroidery, abayas & more at the lowest rates. Affordable, stylish & custom-stitched fashion for every woman—online and offline—for every age & occasion.",https://maysacollections.com/cdn/shop/files/maysa_logo.jpg?v=1769498439&width=500,Maharashtra,12,8
https://mecturing.in,"{""emails"": [""info@mecturing.in"", ""support@mecturing.in""], ""phones"": [""+9118002123698"", ""+918065138371"", ""+919422799827""]}","{""instagram"": ""https://instagram.com/mecturingofficial"", ""facebook"": ""https://facebook.com/mecturingofficial"", ""twitter"": ""https://x.com/mcturingoficial"", ""linkedin"": null, ""youtube"": ""https://youtube.com/@MecTURINGOfficial""}",Other,MecTURING top robotic vacuum cleaner online. Effortless house cleaning with smart efficiency. Book a demo for the best cleaning robot in India,https://mecturing.in/cdn/shop/files/MecTURING-Logo--512px-h.png?v=1734984634&width=512,Maharashtra,12,13
https://mederma.co.in,"{""emails"": [""mederma@winmedicare.com""], ""phones"": [""+919811280525""]}","{""instagram"": ""https://instagram.com/medermaindia"", ""facebook"": ""https://facebook.com/MedermaIndia"", ""twitter"": ""https://x.com/MedermaIndia"", ""linkedin"": null, ""youtube"": null}",Beauty & Skincare,,https://www.mederma.co.in/cdn/shop/files/logo_ede14a78-494c-45a8-84ec-5075d7add901.webp?v=1768302742&width=160,Delhi,12,5
https://meirajewellery.com,"{""emails"": [""contact@meirajewellery.com"", ""tradersrajkamal@gmail.com""], ""phones"": [""+916359579720""]}","{""instagram"": ""https://instagram.com/meirajewellery"", ""facebook"": ""https://facebook.com/meirajewel"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@meirajewellery8933""}",Jewellery,"Explore handcrafted Indian jewellery in rosegold, oxidised silver & anti-tarnish finishes. Premium designs at best prices. Shop online with Meira Jewellery today.",https://meirajewellery.com/cdn/shop/files/meira_jewellery_pink.png?v=1613513878&width=500,Gujarat,12,11
https://meliniindia.com,"{""emails"": [""melini.comfortwear@gmail.com""], ""phones"": [""+918427772392""]}","{""instagram"": ""https://instagram.com/melini_india"", ""facebook"": ""https://facebook.com/people/Melini-Night-Suit/100054243231854"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Women's Apparel,"Quality is not an act, it is a habit.",https://www.meliniindia.com/cdn/shop/files/melini_Logo-e1695377804569-290x73-1.webp?v=1726398123&width=320,Punjab,11,5
https://melionsbrothers.com,"{""emails"": [""melionsbrother@gmail.com""], ""phones"": [""+919924861502""]}","{""instagram"": ""https://instagram.com/melions02"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Kids & Baby,"Melionsbrothers It seems like you're asking about the availability of a range of **Ayurvedic**, **Apparel**, **Orthopedic**, **Cosmetic**, and other products. Here's a general breakdown of what you might find in each category: ### 1. **Ayurvedic Products:** Ayurvedic products focus on natural healing and wellness, bas",https://melionsbrothers.com/cdn/shop/files/melions-brother-1_98dcaa45-3de9-45be-bec1-612da299b968.jpg?v=1783665732&width=500,,12,6
https://merutrophy.in,"{""emails"": [""merutrophy@gmail.com""], ""phones"": [""+917892207252"", ""+919480150888""]}","{""instagram"": ""https://instagram.com/meru.trophy"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@merutrophy""}",Sports & Fitness,"We have wide variety collection of Trophies, Medal, Mementos, Shields, Plaques, Corporate Gifts, Gift Items. We have trophies made of metal, fibre, plastic, crystal, glass, acrylic, wooden. We have mementos made of wood, acrylic. We premium trophies for events like graduation, corporate events, employee award, 5 year c",https://merutrophy.in/cdn/shop/files/Meru_New_Logo_1.jpg?v=1724007412,Karnataka,12,9
https://metallikafurniture.com,"{""emails"": [""ecom@metallikafurniture.com""], ""phones"": [""+918425807774""]}","{""instagram"": ""https://instagram.com/modernfurnitureworksindia"", ""facebook"": ""https://facebook.com/metallikabymodernfurniture"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@ModernFurnitureWorks""}",Furniture,"At Metallika, we believe in the power of good design, and how it can transform homes. All our metallic furniture is developed based on your behaviours, needs and desires. Our range of beds, sofas and tables are practical, durable and comfortable, offering you peace of mind and value for money.",https://www.metallikafurniture.com/cdn/shop/t/9/assets/logo.png?v=993,Gujarat,12,4
https://mharajabhog.com,"{""emails"": [""info@mharajabhog.com"", ""support@maharajabhog.com""], ""phones"": [""+918340483447"", ""+918745851000""]}","{""instagram"": ""https://instagram.com/mharajabhog"", ""facebook"": ""https://facebook.com/MHARAJABHOG"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Food & Beverage,"Maharajabhog is where tradition meets technology. Our roots lie in Bihar’s Makhana belt, where we work directly with 300+ farmers, supporting them with fair pricing, sustainable farming practices, and advanced technology. We have been growing Makhana for the past 5 decades . Beyond delivering premium, chemical-free, pr",https://mharajabhog.com/cdn/shop/files/lOGO_fINAL.png?v=1785860570&width=500,Uttar Pradesh,12,10
https://mianzi.in,"{""emails"": [""contactus@mianzi.in""], ""phones"": [""+919654157669"", ""+919958644708""]}","{""instagram"": ""https://instagram.com/mianzi_global"", ""facebook"": ""https://facebook.com/www.mianzi.in"", ""twitter"": ""https://x.com/MianziGlobal"", ""linkedin"": null, ""youtube"": ""https://youtube.com/@mianziglobal""}",Home Decor,"Buy Award-Winning, eco-friendly handmade bamboo lighting and furniture online in India. Bring soulful, handmade furniture, lighting, and accessories home to elevate your lifestyle.",https://www.mianzi.in/cdn/shop/files/LOGO.jpg?v=1670411566&width=500,Delhi,12,15
https://miduty.shop,"{""emails"": [""support@miduty.shop""], ""phones"": [""+917652922771""]}","{""instagram"": ""https://instagram.com/miduty.shop"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@Miduty""}",Kids & Baby,Learn about Miduty’s mission to provide top-quality products and excellent customer service. Discover how we bring value and trust to your shopping experience.,https://miduty.shop/cdn/shop/files/Knox_Design_Homebase_Clip_Path_Group_8f9ba254-2313-41ef-8a7a-c2f7f1beac19.png?v=1721030329&width=500,Punjab,11,12
https://mijaurie.in,"{""emails"": [""mijauridesigns@gmail.com""], ""phones"": [""+919270309660""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Stationery,"Our StoryMijaurie began with a simple frustration — and a lifelong love of beautiful things.Our founder, Khushali Parakh Ahuja, spent her career as an architect and furniture designer, creating objects and spaces defined by proportion, colour, and detail. Yet every visit to a stationery store told the same story: rows",https://www.mijaurie.in/cdn/shop/files/Untitled_design_5.png?v=1783873433&width=500,,12,9
https://millithungerbar.com,"{""emails"": [""care@millithungerbar.com"", ""umarm2468@gmail.com""], ""phones"": [""+919845120628""]}","{""instagram"": ""https://instagram.com/millit_hunger_bar"", ""facebook"": ""https://facebook.com/WeManaNutrition"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Health & Wellness,"Meet the Millit HUNGERBAR —your source for nutritious, plant-based energy bars. Explore our product range, and detailed nutrition facts, and learn about our mission to fight malnourishment and promote nutrition with every bar. Discover the cause behind our vision to create a healthier world",https://millithungerbar.com/cdn/shop/files/Millit_Hunger_Bar_Logo_White.png?v=1720530420&width=500,Karnataka,12,16
https://minajaipur.com,"{""emails"": [""orders@minajaipur.com""], ""phones"": [""+919799978953""]}","{""instagram"": ""https://instagram.com/mina.jaipur"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Jewellery,"Explore our stunning Mina Jaipur jewellery collection. Buy unique handmade earrings, rings, and necklaces crafted with vibrant enamel artistry. Order Now!",https://minajaipur.com/cdn/shop/files/Logo_of_clients_250_x_120_px.png?v=1734769098&width=500,Rajasthan,12,11
https://miraaz.shop,"{""emails"": [""info@miraaz.shop""], ""phones"": [""+919891333840""]}","{""instagram"": ""https://instagram.com/miraaz.shop"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Home Decor,"Welcome to Miraaz, a brand founded by two esteemed artists from India, Shivani Sharma and Sangeeta Singh. Both artists have showcased their exceptional artworks around the globe, earning widespread acclaim for their unique talents and artistic vision. Inspired by their experiences and the desire to bring a personal tou",https://miraaz.shop/files/logo.png,Uttar Pradesh,12,11
https://mmtoyworld.com,"{""emails"": [""mmtoyworld@gmail.com"", ""support@mmtoyworld.com""], ""phones"": [""+919988692296""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Kids & Baby,"Lowest Prices Online And On Store Shopping place For Electronic and not electronic Toys , Sports Toys , Preschool toys , Play school toys , Riding Toys Accessories ,Custom Gifts in India @ Best Prices | Deals And Offers",https://mmtoyworld.com/cdn/shop/files/mm_toys_logo_2_6af689ab-cf4a-44b7-87d3-707726a1d57d.png?v=1682500803&width=500,Punjab,12,17
https://mobiletorch.in,"{""emails"": [""mobiletorch22@gmail.com""], ""phones"": [""+919016122122"", ""+919638882222"", ""+919979892222""]}","{""instagram"": ""https://instagram.com/mobiletorch.in"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": ""https://x.com/mobiletorch2222"", ""linkedin"": null, ""youtube"": ""https://youtube.com/@mobiletorch2222""}",Accessories,"✨Get Buy 1 Get 1 FREE on premium mobile covers. Discover stylish cases, phone charms, tempered glass & accessories with fast Pan India delivery. Shop today!",https://mobiletorch.in/cdn/shop/files/MOBILE-TORCH_LOGO-0-1024x152.avif?v=1753445195&width=600,Gujarat,12,15
https://mobitimestore.com,"{""emails"": [""info@mobitime.in"", ""storemobitime@gmail.com""], ""phones"": [""+918591313168"", ""+919821515048"", ""+919833480484""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Electronics,,https://mobitimestore.com/cdn/shop/files/WhatsApp_Image_2025-11-24_at_12.13.23.jpg?v=1764162719&width=500,Maharashtra,12,14
https://modenaworks.com,"{""emails"": [""info@modenaworks.com""], ""phones"": [""+919023912513""]}","{""instagram"": ""https://instagram.com/modenaworks/profilecard"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@modenaworks1""}",Other,"Upgrade your style with Modenaworks online vegan leather mens belts in India—featuring bold buckles, no-hole custom fit, free care kit & 6 month warranty. Ethically made. Shop now!",https://modenaworks.com/cdn/shop/files/logo.png?v=1733485791&width=500,Gujarat,12,11
https://modernjewellerytools.in,"{""emails"": [""orderdesk@modernjewellerytools.in"", ""support@modernjewellerytools.in""], ""phones"": [""+917899932151"", ""+918041516550""]}","{""instagram"": ""https://instagram.com/accounts/login"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Accessories,"Modern Jewellery Tools Registered Address: Ground floor, No.71, Siddanna Lane, Cross, Nagarathpete, Bengaluru, Karnataka 560002 Operational Address: Ground floor, No.71, Siddanna Lane, Cross, Nagarathpete, Bengaluru, Karnataka 560002 Landline No. 080-41516550 Mobile/Whatsapp No. 7899932151 E-Mail ID: orderdesk@modernje",https://www.modernjewellerytools.in/cdn/shop/files/Xit9h29aVVxrt9NbXJpkTmDI87D6HeJTEW77evU3.png?v=1758885123&width=500,Karnataka,12,9
https://modernmarkets.in,"{""emails"": [""mmenterprise.customercare@gmail.com""], ""phones"": [""+911142460980""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Food & Beverage,"Modern Markets brings the finest quality of everyday use products at the most economical rates. Associated with most reputed hotels and cafes in Delhi/NCR, quality and prompt service is the success of our business. With over 20 years of experience, Modern Markets is committed to providing each customer with highest standard of service.",https://www.modernmarkets.in/cdn/shop/files/Modern_Markets_logo_730e03c0-3c1b-4194-9199-6ec6bfa73bd5.png?v=1742386952&width=500,Delhi,12,9
https://moerdonstore.com,"{""emails"": [""care@coolnut.in"", ""promotion@coolnut.in"", ""sales@coolnut.in""], ""phones"": [""+919752093751"", ""+919755593274"", ""+919826017888""]}","{""instagram"": ""https://instagram.com/coolnutindiaofficial"", ""facebook"": ""https://facebook.com/Coolnutofficial"", ""twitter"": null, ""linkedin"": ""https://linkedin.com/company/coolnutofficial/about"", ""youtube"": null}",Electronics,"Shop Coolnut power banks in India - fast charging, wireless & laptop compatible. High capacity, solar & USB-C options for iPhone, Android & travel.",https://www.moerdonstore.com/cdn/shop/files/8_e800b003-d7f7-46a1-8a06-292d4f92c340.png,Madhya Pradesh,12,12
https://mogasu.com,"{""emails"": [""hello@mogasu.com""], ""phones"": [""+917666297989""]}","{""instagram"": null, ""facebook"": ""https://facebook.com/mogasu.goa"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@mogasugoa""}",Women's Apparel,"Mogasu Goa - block printed sarees in soft mul cotton, premium chanderi silk and soft linen; quirky unique prints that are fun and easy to drape. Softest cotton sarees best for any occassion.",https://www.mogasu.com/cdn/shop/files/MOGASU_RECTANGLE_COLOUR_77342c80-ec89-43b7-9401-02f86c33956f.png?v=1784392370&width=500,Goa,11,11
https://momentbombay.com,"{""emails"": [""hellomomentbombay@gmail.com"", ""moment.bombay@gmail.com"", ""momentbombay@gmail.com""], ""phones"": [""+919082294698""]}","{""instagram"": ""https://instagram.com/moment.bombay"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Women's Apparel,Reverie Linen Dress in Blush,https://momentbombay.com/cdn/shop/files/Option_0.png?v=1729171566&width=500,Odisha,12,8
https://monri.in,"{""emails"": [""deliveryalert@monri.in"", ""info@monri.in""], ""phones"": [""+917003428837""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Women's Apparel,"Monri works with weavers across India to create affordable women ethnic wear, such as sarees, blouses, dresses & kurtis. Shop now for latest collections online.",https://www.monri.in/cdn/shop/files/MONRI_LOGO_PNG_FORMAT.png?v=1746546023&width=500,West Bengal,12,12
https://moolchandmill.com,"{""emails"": [""customercare@moolchandmill.com""], ""phones"": [""+917249292271""]}","{""instagram"": ""https://instagram.com/moolchand_mill"", ""facebook"": ""https://facebook.com/Moolchandmilll"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Women's Apparel,"Shop sarees online at Moolchand Mill. Explore designer, silk, Paithani, festive and traditional sarees at the best prices with PAN India delivery",https://moolchandmill.com/cdn/shop/files/logo.png,Maharashtra,12,13
https://moonshinemeadery.com,"{""emails"": [""info@moonshinemeadery.com""], ""phones"": [""+917745848660"", ""+918547263045""]}","{""instagram"": ""https://instagram.com/an_anandrk"", ""facebook"": ""https://facebook.com/moonshinemeadery"", ""twitter"": null, ""linkedin"": ""https://linkedin.com/company/moonshinemeadery"", ""youtube"": null}",Food & Beverage,"Moonshine is Asia and India’s first Meadery. We’re bringing back Meads, the world’s oldest alcoholic beverage. Mead (rhymes with need) is a gluten-free alcoholic beverage crafted by fermenting honey with various fruits and spices.",https://cdn.shopify.com/s/files/1/0533/4197/8788/files/img-logo01.png?v=1664482086,Karnataka,11,14
https://mophy.co.in,"{""emails"": [""mophycosmetics@gmail.com"", ""patodianish@gmail.com""], ""phones"": [""+918435360757""]}","{""instagram"": ""https://instagram.com/mophycosmetics"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Beauty & Skincare,"Every great brand begins with a simple truth. Ours began with a question — why should natural beauty cost a fortune?Born in the heart of Indore in 2022, Mophy Cosmetics was founded with one passionate belief — that every woman deserves skincare and beauty products that are pure, effective, and affordable.Our journey di",https://mophy.co.in/cdn/shop/files/IMG_20220724_143337_102.png?v=1782372433&width=500,Madhya Pradesh,12,12
https://morifyayurveda.com,"{""emails"": [""morifyayurveda@gmail.com"", ""shop@morifyayurveda.com""], ""phones"": [""+919633949687"", ""+919913947694""]}","{""instagram"": ""https://instagram.com/morifyayurveda"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@MorifyAyurveda""}",Health & Wellness,For stronger roots and healthier-looking hair.,https://www.morifyayurveda.com/cdn/shop/files/image_57.png?v=1781524484&width=130,Kerala,11,17
https://mortantra.com,"{""emails"": [""info@mortantra.com"", ""orders@mortantra.com""], ""phones"": [""+919909909829"", ""+919909989029"", ""+919998109129""]}","{""instagram"": ""https://instagram.com/mortantra"", ""facebook"": ""https://facebook.com/mortantra"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@mortantrajewelry""}",Jewellery,"Explore Mortantra’s exclusive collection of traditional Indian jewellery. Handcrafted with love, rooted in culture, perfect for weddings, festivals & celebrations.",https://mortantra.com/cdn/shop/files/Mortantra_Gif_logo.webp?v=1784891869,Chandigarh,11,10
https://motifiqofficial.com,"{""emails"": [""motifiq.official@gmail.com""], ""phones"": [""+919877177395""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Women's Apparel,"Connect with Us at MOTIFIQ Here at MOTIFIQ, we believe in building connections. Whether you have a question about our collections, want to schedule a personalized consultation, or simply want to share your thoughts, we're here to listen. Reach out to us: Phone: 9877177395 (Monday to Saturday, 10:30 am - 7:30 pm) Email:",https://motifiqofficial.com/cdn/shop/files/motifiq_logo.png?v=1743023906&width=500,West Bengal,12,5
https://motisonsjewellers.com,"{""emails"": [""info@motisons.com"", ""info@motisonsjewellers.com""], ""phones"": [""+911414160000"", ""+918952020205""]}","{""instagram"": ""https://instagram.com/motisonsjewellers.official"", ""facebook"": ""https://facebook.com/MotisonsJewellers.in"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/channel/UCdiAY0RVDIZjPpdb7SfTKQw""}",Jewellery,"Shop exquisite Diamond, Gold & Polki jewellery at Motisons Jewellers, Jaipur. BIS Hallmarked 22KT gold, certified diamonds & bridal collections with free shipping on orders above ₹50,000.",https://motisonsjewellers.com/cdn/shop/files/Group_1000004542_2.png?v=1776078673&width=500,Rajasthan,12,10
https://motocasa.in,"{""emails"": [""motocasa1808@gmail.com""], ""phones"": [""+919958541643""]}","{""instagram"": ""https://instagram.com/motocasa18"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Other,"Welcome to MotoCasa, where style meets the road and your home! The name MotoCasa blends ‘moto’—inspired by movement and all things vehicles—and ‘casa,’ meaning home, reflecting our commitment to bringing style and functionality to both your car and living space. From sleek car essentials to cozy home accents, we’ve got",,Delhi,12,12
https://motousher.com,"{""emails"": [], ""phones"": [""+919373788088""]}","{""instagram"": ""https://instagram.com/motousher"", ""facebook"": null, ""twitter"": null, ""linkedin"": ""https://linkedin.com/company/plusgrow"", ""youtube"": ""https://youtube.com/@motousher""}",Accessories,"High Quality European, Japanese and American Imported Aftermarket Motorcycle spares, accessories, consumables and parts",https://www.motousher.com/cdn/shop/files/Motousher_3e1c7182-2917-4402-b118-f744af1eef9d.png?v=1711900712&width=600,Maharashtra,12,14
https://mouprints.com,"{""emails"": [""mouprints6@gmail.com""], ""phones"": [""+919831575641""]}","{""instagram"": ""https://instagram.com/mouprints"", ""facebook"": ""https://facebook.com/mouprints"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@MOUPRINTS""}",Women's Apparel,Grab them before you see it on someone's instagram story tomorrow,https://mouprints.com/cdn/shop/files/image-100x100_1.png?v=1768040484&width=500,West Bengal,12,9
https://mrblendin.com,"{""emails"": [""blendin2017@gmail.com"", ""support@blendinfashions.com""], ""phones"": [""+917566666746"", ""+917999998066""]}","{""instagram"": ""https://instagram.com/blendin.clothing"", ""facebook"": ""https://facebook.com/blendinclothing"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Women's Apparel,"🧥 Mr. BLENDIN – Premium Men’s Fashion Store in Indore Discover the perfect blend of style, comfort, and exclusivity at Mr. BLENDIN, Indore’s leading destination for premium men’s clothing. Located at UG-21, Apollo Square, Janjeerwala Chouraha, we curate a handpicked range of imported shirts, designer denims, oversize",https://mrblendin.com/cdn/shop/files/1.png?v=1760089171&width=500,Madhya Pradesh,12,11
https://mudojeans.myshopify.com,"{""emails"": [""info@mudoonline.com""], ""phones"": [""+918283888000""]}","{""instagram"": ""https://instagram.com/mudo_jeans"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Fashion,AADI KNIT FAB :- Kali Sadak Anandpuri Colony Near. Jalandhar Bye Pass Ludhiana 141007. Contact No. :- +91-82838-88000 Email-id :- info@mudoonline.com,https://mudojeans.myshopify.com/cdn/shop/files/logo6_78b8cb7a-3216-4b94-bd96-0616ee9a76ba.png?v=1695988385&width=500,,12,4
https://muffynn.com,"{""emails"": [""support@muffynn.com""], ""phones"": [""+918962526799"", ""+919987023733""]}","{""instagram"": ""https://instagram.com/muffynnofficial"", ""facebook"": ""https://facebook.com/MuffynnBrand"", ""twitter"": ""https://x.com/Muffynnofficial"", ""linkedin"": ""https://in.linkedin.com/company/muffynn"", ""youtube"": ""https://youtube.com/channel/UCkrrY3-vuGfnfim_3r3i_hQ""}",Sports & Fitness,"Formal pants with a hidden 2-inch stretch waistband that moves with you. Shop Flexiwaist trousers, Gurkha pants and comfort shirts. Free shipping + COD.",https://muffynn.com/cdn/shop/files/PrimaryLogoLong-Abilene.png?v=1668504908&width=280,Maharashtra,11,12
https://mulmul.co,"{""emails"": [""info@mulmul.co"", ""orders@shopmulmul.com""], ""phones"": [""+919810220059""]}","{""instagram"": ""https://instagram.com/shopmulmul"", ""facebook"": ""https://facebook.com/shopmulmul"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Women's Apparel,"Shop Indian ethnic wear online at Mulmul. Discover designer sarees, Anarkali dresses & kurta sets with fast shipping across the USA.",https://www.mulmul.co/cdn/shop/files/Mulmul-_Hindi_logo_1200_x_628_px_450x_1.webp?v=1728643426&width=450,Delhi,11,12
https://mumchies.com,"{""emails"": [""mumchiesteam@gmail.com"", ""wecare@mumchies.com""], ""phones"": [""+918217079084"", ""+918310337505""]}","{""instagram"": ""https://instagram.com/lovemumchies"", ""facebook"": ""https://facebook.com/lovemumchies"", ""twitter"": ""https://x.com/lovemumchies"", ""linkedin"": null, ""youtube"": null}",Health & Wellness,"Discover delicious traditional sweets, savouries, and healthy millet-based noodles & pasta at Mumchies. Experience authentic flavors, premium ingredients, and guilt-free indulgence!",https://mumchies.com/cdn/shop/files/Mumchies_Logo.png?v=1740375089&width=500,Karnataka,12,11
https://mumkins.in,"{""emails"": [""ataljit@mumkins.in"", ""cs@mumkins.in"", ""customersupport@mumkins.in"", ""investor@bigshareonline.com""], ""phones"": [""+911800121104080"", ""+912262638200"", ""+912262638299"", ""+917230004281"", ""+919001089989""]}","{""instagram"": ""https://instagram.com/mumkins.in"", ""facebook"": ""https://facebook.com/themumkins"", ""twitter"": ""https://x.com/mumkins_seeds"", ""linkedin"": null, ""youtube"": ""https://youtube.com/@mumkinskidswear""}",Fashion,"Discover trendy party wear dresses for kids at Mumkins. Shop stylish outfits for boys and girls including gowns, suits, frocks & festive wear online.",https://www.mumkins.in/cdn/shop/files/mumkins-logo.webp?v=1669969052&width=120,Rajasthan,11,15
